Copepod;;;cop;cop ID;Well;Gen;Inf round;Clutch;Mother;Line;Exposed;Grp;Trt (0=starved, 1=fed);Inf (0=uninf,1=inf);Day checked;Stage at checking;Date exposed;Day Dead;;Surv;days;Remarks;Grp2
46;1;D;046_1D;4_046_1D;1D;4;2;F3;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
46;2;A;046_2A;4_046_2A;2A;4;2;F3;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
46;2;B;046_2B;4_046_2B;2B;4;2;F3;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
46;2;C;046_2C;4_046_2C;2C;4;2;F3;B;fast;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
46;2;D;046_2D;4_046_2D;2D;4;2;F3;B;fast;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
46;3;A;046_3A;4_046_3A;3A;4;2;F3;B;fast;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
46;3;B;046_3B;4_046_3B;3B;4;2;F3;B;fast;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
46;3;C;046_3C;4_046_3C;3C;4;2;F3;B;fast;1;fast;1;1;2;C2;21.11.2012;01.12.2012;01.12.2012;1;10;;3_fast
46;3;D;046_3D;4_046_3D;3D;4;2;;;;0;unexp;1;0;2;C1;21.11.2012;29.11.2012;29.11.2012;1;8;;1_unexp
46;4;A;046_4A;4_046_4A;4A;4;2;;;;0;unexp;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;1_unexp
46;4;B;046_4B;4_046_4B;4B;4;2;F12;B;fast;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
46;4;C;046_4C;4_046_4C;4C;4;2;F11;A;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
46;4;D;046_4D;4_046_4D;4D;4;2;F12;A;fast;1;fast;1;1;2;C1;21.11.2012;;21.12.2012;0;30;;3_fast
46;5;A;046_5A;4_046_5A;5A;4;2;F11;B;fast;1;fast;0;1;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
46;5;B;046_5B;4_046_5B;5B;4;2;F12;B;fast;1;fast;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
46;5;C;046_5C;4_046_5C;5C;4;2;F11;A;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
46;5;D;046_5D;4_046_5D;5D;4;2;F12;A;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
46;6;A;046_6A;4_046_6A;6A;4;2;F11;B;fast;1;fast;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
46;6;B;046_6B;4_046_6B;6B;4;2;F12;B;fast;1;fast;0;1;2;C3;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
46;6;C;046_6C;4_046_6C;6C;4;2;F11;A;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
46;6;D;046_6D;4_046_6D;6D;4;2;F12;A;fast;1;fast;1;1;2;C3;21.11.2012;;21.12.2012;0;30;;3_fast
47;1;A;047_1A;4_047_1A;1A;4;2;S4;A;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
47;1;B;047_1B;4_047_1B;1B;4;2;S4;A;slow;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
47;1;C;047_1C;4_047_1C;1C;4;2;S4;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
47;1;D;047_1D;4_047_1D;1D;4;2;S4;A;slow;1;slow;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
47;2;A;047_2A;4_047_2A;2A;4;2;S4;A;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
47;2;B;047_2B;4_047_2B;2B;4;2;S4;A;slow;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
47;2;C;047_2C;4_047_2C;2C;4;2;S4;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
47;2;D;047_2D;4_047_2D;2D;4;2;S4;A;slow;1;slow;0;1;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
47;3;A;047_3A;4_047_3A;3A;4;2;;;;0;unexp;1;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
47;3;B;047_3B;4_047_3B;3B;4;2;S4;A;slow;1;uninf;1;0;2;C3;21.11.2012;20.12.2012;20.12.2012;1;29;;2_uninf
47;3;C;047_3C;4_047_3C;3C;4;2;S4;A;slow;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
47;3;D;047_3D;4_047_3D;3D;4;2;S4;A;slow;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
47;4;A;047_4A;4_047_4A;4A;4;2;S4;B;slow;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
47;4;B;047_4B;4_047_4B;4B;4;2;S4;B;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
47;4;C;047_4C;4_047_4C;4C;4;2;;;;0;unexp;0;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
47;4;D;047_4D;4_047_4D;4D;4;2;S4;B;slow;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
47;5;A;047_5A;4_047_5A;5A;4;2;S4;B;slow;1;slow;1;1;2;C2;21.11.2012;20.12.2012;20.12.2012;1;29;;5_slow
47;5;B;047_5B;4_047_5B;5B;4;2;S4;B;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
47;5;C;047_5C;4_047_5C;5C;4;2;S4;B;slow;1;uninf;0;0;2;C1;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
47;5;D;047_5D;4_047_5D;5D;4;2;S4;B;slow;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
47;6;A;047_6A;4_047_6A;6A;4;2;S4;B;slow;1;slow;1;1;2;C3;21.11.2012;;21.12.2012;0;30;;5_slow
47;6;B;047_6B;4_047_6B;6B;4;2;S4;B;slow;1;uninf;1;0;2;C3;21.11.2012;;21.12.2012;0;30;;2_uninf
47;6;C;047_6C;4_047_6C;6C;4;2;S4;B;slow;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
47;6;D;047_6D;4_047_6D;6D;4;2;S4;B;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
48;1;A;048_1A;4_048_1A;1A;4;2;S3;B;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
48;1;B;048_1B;4_048_1B;1B;4;2;S3;B;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
48;1;C;048_1C;4_048_1C;1C;4;2;S3;B;slow;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
48;1;D;048_1D;4_048_1D;1D;4;2;S3;B;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
48;2;A;048_2A;4_048_2A;2A;4;2;S3;B;slow;1;uninf;0;0;2;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
48;2;B;048_2B;4_048_2B;2B;4;2;S3;B;slow;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
48;2;C;048_2C;4_048_2C;2C;4;2;S3;B;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
48;2;D;048_2D;4_048_2D;2D;4;2;S3;B;slow;1;slow;1;1;2;C2;21.11.2012;08.12.2012;08.12.2012;1;17;;5_slow
48;3;A;048_3A;4_048_3A;3A;4;2;S3;B;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
48;3;B;048_3B;4_048_3B;3B;4;2;;;;0;unexp;0;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
48;3;C;048_3C;4_048_3C;3C;4;2;S3;B;slow;1;slow;1;1;2;C2;21.11.2012;21.12.2012;21.12.2012;1;30;;5_slow
48;3;D;048_3D;4_048_3D;3D;4;2;S3;B;slow;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
48;4;A;048_4A;4_048_4A;4A;4;2;S3;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
48;4;B;048_4B;4_048_4B;4B;4;2;S3;A;slow;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
48;4;C;048_4C;4_048_4C;4C;4;2;S3;A;slow;1;slow;1;1;2;C2;21.11.2012;13.12.2012;13.12.2012;1;22;;5_slow
48;4;D;048_4D;4_048_4D;4D;4;2;;;;0;unexp;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
48;5;A;048_5A;4_048_5A;5A;4;2;S3;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
48;5;B;048_5B;4_048_5B;5B;4;2;S3;A;slow;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
48;5;C;048_5C;4_048_5C;5C;4;2;S3;A;slow;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
48;5;D;048_5D;4_048_5D;5D;4;2;S3;A;slow;1;uninf;1;0;2;C2;21.11.2012;18.12.2012;18.12.2012;1;27;;2_uninf
48;6;A;048_6A;4_048_6A;6A;4;2;S3;A;slow;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
48;6;B;048_6B;4_048_6B;6B;4;2;S3;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
48;6;C;048_6C;4_048_6C;6C;4;2;S3;A;slow;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
48;6;D;048_6D;4_048_6D;6D;4;2;S3;A;slow;1;uninf;1;0;2;C3;21.11.2012;;21.12.2012;0;30;;2_uninf
49;1;A;049_1A;4_049_1A;1A;4;2;S7;B;slow;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
49;1;B;049_1B;4_049_1B;1B;4;2;S7;B;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
49;1;C;049_1C;4_049_1C;1C;4;2;S7;B;slow;1;slow;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
49;1;D;049_1D;4_049_1D;1D;4;2;S7;B;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
49;2;A;049_2A;4_049_2A;2A;4;2;S7;B;slow;1;slow;1;1;2;C1;21.11.2012;;21.12.2012;0;30;;5_slow
49;2;B;049_2B;4_049_2B;2B;4;2;S7;B;slow;1;slow;1;1;2;C2;21.11.2012;01.12.2012;01.12.2012;1;10;;5_slow
49;2;C;049_2C;4_049_2C;2C;4;2;S7;B;slow;1;slow;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
49;2;D;049_2D;4_049_2D;2D;4;2;S7;B;slow;1;uninf;0;0;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
49;3;A;049_3A;4_049_3A;3A;4;2;S7;B;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
49;3;B;049_3B;4_049_3B;3B;4;2;S7;B;slow;1;slow;1;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
49;3;C;049_3C;4_049_3C;3C;4;2;;;;0;unexp;0;0;2;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;1_unexp
49;3;D;049_3D;4_049_3D;3D;4;2;S7;B;slow;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
49;4;A;049_4A;4_049_4A;4A;4;2;;;;0;unexp;1;0;2;C3;21.11.2012;;21.12.2012;0;30;;1_unexp
49;4;B;049_4B;4_049_4B;4B;4;2;S7;A;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
49;4;C;049_4C;4_049_4C;4C;4;2;S7;A;slow;1;slow;0;1;2;C1;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
49;4;D;049_4D;4_049_4D;4D;4;2;S7;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
49;5;A;049_5A;4_049_5A;5A;4;2;S7;A;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
49;5;B;049_5B;4_049_5B;5B;4;2;S7;A;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
49;5;C;049_5C;4_049_5C;5C;4;2;S7;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
49;5;D;049_5D;4_049_5D;5D;4;2;S7;A;slow;1;slow;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
49;6;A;049_6A;4_049_6A;6A;4;2;S7;A;slow;1;slow;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;5_slow
49;6;B;049_6B;4_049_6B;6B;4;2;S7;A;slow;1;slow;1;1;2;C1;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
49;6;C;049_6C;4_049_6C;6C;4;2;S7;A;slow;1;slow;0;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
49;6;D;049_6D;4_049_6D;6D;4;2;S7;A;slow;1;uninf;0;0;2;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
50;1;A;050_1A;4_050_1A;1A;4;2;S2;A;slow;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
50;1;B;050_1B;4_050_1B;1B;4;2;S2;A;slow;1;slow;0;;;;21.11.2012;;21.12.2012;0;30;;5_slow
50;1;C;050_1C;4_050_1C;1C;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
50;1;D;050_1D;4_050_1D;1D;4;2;S2;A;slow;1;slow;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;5_slow
50;2;A;050_2A;4_050_2A;2A;4;2;S2;A;slow;1;slow;0;;;;21.11.2012;;21.12.2012;0;30;;5_slow
50;2;B;050_2B;4_050_2B;2B;4;2;S2;A;slow;1;slow;0;;;;21.11.2012;;21.12.2012;0;30;;5_slow
50;2;C;050_2C;4_050_2C;2C;4;2;S2;A;slow;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
50;2;D;050_2D;4_050_2D;2D;4;2;S2;A;slow;1;slow;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;5_slow
50;3;A;050_3A;4_050_3A;3A;4;2;S2;A;slow;1;slow;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
50;3;B;050_3B;4_050_3B;3B;4;2;S2;A;slow;1;slow;0;;;;21.11.2012;;21.12.2012;0;30;;5_slow
50;3;C;050_3C;4_050_3C;3C;4;2;S2;A;slow;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
50;3;D;050_3D;4_050_3D;3D;4;2;S2;A;slow;1;slow;1;1;5;C2;21.11.2012;20.12.2012;20.12.2012;1;29;;5_slow
50;4;A;050_4A;4_050_4A;4A;4;2;S2;B;slow;1;slow;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;5_slow
50;4;B;050_4B;4_050_4B;4B;4;2;S2;B;slow;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
50;4;C;050_4C;4_050_4C;4C;4;2;S2;B;slow;1;slow;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;5_slow
50;4;D;050_4D;4_050_4D;4D;4;2;S2;B;slow;1;slow;1;1;5;C2;21.11.2012;11.12.2012;11.12.2012;1;20;;5_slow
50;5;A;050_5A;4_050_5A;5A;4;2;S2;B;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
50;5;B;050_5B;4_050_5B;5B;4;2;S2;B;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
50;5;C;050_5C;4_050_5C;5C;4;2;S2;B;slow;1;slow;1;;;;21.11.2012;;21.12.2012;0;30;;5_slow
50;5;D;050_5D;4_050_5D;5D;4;2;S2;B;slow;1;slow;1;;;;21.11.2012;;21.12.2012;0;30;;5_slow
50;6;A;050_6A;4_050_6A;6A;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
50;6;B;050_6B;4_050_6B;6B;4;2;S2;B;slow;1;slow;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;5_slow
50;6;C;050_6C;4_050_6C;6C;4;2;S2;B;slow;1;slow;1;;;;21.11.2012;;21.12.2012;0;30;;5_slow
50;6;D;050_6D;4_050_6D;6D;4;2;S2;B;slow;1;slow;1;;;;21.11.2012;;21.12.2012;0;30;;5_slow
51;1;A;051_1A;4_051_1A;1A;4;2;F5;B;fast;1;fast;1;1;5;C3;21.11.2012;11.12.2012;11.12.2012;1;20;;3_fast
51;1;B;051_1B;4_051_1B;1B;4;2;F5;B;fast;1;fast;1;1;5;C3;21.11.2012;;21.12.2012;0;30;;3_fast
51;1;C;051_1C;4_051_1C;1C;4;2;F5;B;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
51;1;D;051_1D;4_051_1D;1D;4;2;;;;0;unexp;0;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
51;2;A;051_2A;4_051_2A;2A;4;2;F5;B;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
51;2;B;051_2B;4_051_2B;2B;4;2;F5;B;fast;1;fast;1;1;2;C2;21.11.2012;;21.12.2012;0;30;;3_fast
51;2;C;051_2C;4_051_2C;2C;4;2;F5;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
51;2;D;051_2D;4_051_2D;2D;4;2;F5;B;fast;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
51;3;A;051_3A;4_051_3A;3A;4;2;F5;B;fast;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
51;3;B;051_3B;4_051_3B;3B;4;2;F5;B;fast;1;uninf;1;0;2;C2;21.11.2012;04.12.2012;04.12.2012;1;13;;2_uninf
51;3;C;051_3C;4_051_3C;3C;4;2;F5;B;fast;1;uninf;0;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
51;3;D;051_3D;4_051_3D;3D;4;2;F5;B;fast;1;fast;0;1;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
51;4;A;051_4A;4_051_4A;4A;4;2;F5;A;fast;1;fast;1;1;2;C2;21.11.2012;20.12.2012;20.12.2012;1;29;;3_fast
51;4;B;051_4B;4_051_4B;4B;4;2;F5;A;fast;1;uninf;1;0;2;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
51;4;C;051_4C;4_051_4C;4C;4;2;F5;A;fast;1;uninf;0;0;2;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
51;4;D;051_4D;4_051_4D;4D;4;2;F5;A;fast;1;uninf;0;0;2;C3;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
51;5;A;051_5A;4_051_5A;5A;4;2;F5;A;fast;1;uninf;1;0;2;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
51;5;B;051_5B;4_051_5B;5B;4;2;F5;A;fast;1;fast;1;1;2;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
51;5;C;051_5C;4_051_5C;5C;4;2;F5;A;fast;1;uninf;0;0;2;C3;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
51;5;D;051_5D;4_051_5D;5D;4;2;F5;A;fast;1;uninf;0;0;2;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
51;6;A;051_6A;4_051_6A;6A;4;2;F5;A;fast;1;fast;1;1;2;C2;21.11.2012;20.12.2012;20.12.2012;1;29;;3_fast
51;6;B;051_6B;4_051_6B;6B;4;2;;;;0;unexp;1;0;2;C3;21.11.2012;;21.12.2012;0;30;;1_unexp
51;6;C;051_6C;4_051_6C;6C;4;2;F5;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
51;6;D;051_6D;4_051_6D;6D;4;2;F5;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
52;1;A;052_1A;4_052_1A;1A;4;2;C12;A;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
52;1;B;052_1B;4_052_1B;1B;4;2;C12;A;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
52;1;C;052_1C;4_052_1C;1C;4;2;C12;A;control;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
52;1;D;052_1D;4_052_1D;1D;4;2;;;;0;unexp;1;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
52;2;A;052_2A;4_052_2A;2A;4;2;C12;A;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
52;2;B;052_2B;4_052_2B;2B;4;2;C12;A;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
52;2;C;052_2C;4_052_2C;2C;4;2;C12;A;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
52;2;D;052_2D;4_052_2D;2D;4;2;C12;A;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
52;3;A;052_3A;4_052_3A;3A;4;2;C12;A;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
52;3;B;052_3B;4_052_3B;3B;4;2;C12;A;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
52;3;C;052_3C;4_052_3C;3C;4;2;C12;A;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
52;3;D;052_3D;4_052_3D;3D;4;2;C12;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
52;4;A;052_4A;4_052_4A;4A;4;2;C12;B;control;1;control;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;4_control
52;4;B;052_4B;4_052_4B;4B;4;2;C12;B;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
52;4;C;052_4C;4_052_4C;4C;4;2;C12;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
52;4;D;052_4D;4_052_4D;4D;4;2;C12;B;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
52;5;A;052_5A;4_052_5A;5A;4;2;C12;B;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
52;5;B;052_5B;4_052_5B;5B;4;2;C12;B;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
52;5;C;052_5C;4_052_5C;5C;4;2;C12;B;control;1;uninf;1;0;5;C1;21.11.2012;;21.12.2012;0;30;;2_uninf
52;5;D;052_5D;4_052_5D;5D;4;2;C12;B;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
52;6;A;052_6A;4_052_6A;6A;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;1_unexp
52;6;B;052_6B;4_052_6B;6B;4;2;C12;B;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
52;6;C;052_6C;4_052_6C;6C;4;2;C12;B;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
52;6;D;052_6D;4_052_6D;6D;4;2;C12;B;control;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;1;A;053_1A;4_053_1A;1A;4;2;F9;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;1;B;053_1B;4_053_1B;1B;4;2;F9;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;1;C;053_1C;4_053_1C;1C;4;2;;;;0;unexp;0;;;;21.11.2012;;21.12.2012;0;30;;1_unexp
53;1;D;053_1D;4_053_1D;1D;4;2;F9;B;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;2;A;053_2A;4_053_2A;2A;4;2;F9;B;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
53;2;B;053_2B;4_053_2B;2B;4;2;F9;B;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
53;2;C;053_2C;4_053_2C;2C;4;2;F9;B;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;2;D;053_2D;4_053_2D;2D;4;2;F9;B;fast;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
53;3;A;053_3A;4_053_3A;3A;4;2;F9;B;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;3;B;053_3B;4_053_3B;3B;4;2;F9;B;fast;1;uninf;1;0;5;C2;21.11.2012;04.12.2012;04.12.2012;1;13;;2_uninf
53;3;C;053_3C;4_053_3C;3C;4;2;F9;B;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;3;D;053_3D;4_053_3D;3D;4;2;F9;B;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
53;4;A;053_4A;4_053_4A;4A;4;2;F9;A;fast;1;fast;1;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
53;4;B;053_4B;4_053_4B;4B;4;2;F9;A;fast;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;4;C;053_4C;4_053_4C;4C;4;2;F9;A;fast;1;fast;0;1;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;3_fast
53;4;D;053_4D;4_053_4D;4D;4;2;F9;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;5;A;053_5A;4_053_5A;5A;4;2;F9;A;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
53;5;B;053_5B;4_053_5B;5B;4;2;F9;A;fast;1;fast;1;1;5;C2;21.11.2012;15.12.2012;15.12.2012;1;24;;3_fast
53;5;C;053_5C;4_053_5C;5C;4;2;F9;A;fast;1;fast;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;3_fast
53;5;D;053_5D;4_053_5D;5D;4;2;F9;A;fast;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
53;6;A;053_6A;4_053_6A;6A;4;2;F9;A;fast;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
